id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
163502,INS-2004-1-347-632,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 30/7,,,,Capt. Candra Purnama,3,South Aceh Regency,South Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-07-28 00:00:00.000,2004-07-28 00:00:00.000,0,3,0,0,3,3,3,850,
163503,INS-2004-1-347-633,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 31/7,,,,Capt. Candra Purnama,2,Barat Daya area,barat Daya district,Aceh Province,South Aceh Regency,3.051260,IDN,97.336800,POINT (97.336800 3.051260),134475,Indonesia,850,Asia,1,1,2004-07-30 00:00:00.000,2004-07-30 00:00:00.000,0,1,0,0,1,1,1,850,
163504,INS-2004-1-347-634,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 31/7,,,,Capt. Candra Purnama,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-07-30 00:00:00.000,2004-07-30 00:00:00.000,0,2,0,0,2,2,2,850,
163396,INS-2004-1-347-637,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 2/8,,,,Lt. Col. Asep Sapari,3,Bireuen Regency,Bireuen,Aceh Province,Bireuen Regency,4.666670,IDN,97.666700,POINT (97.666700 4.666670),136636,Indonesia,850,Asia,1,1,2004-07-31 00:00:00.000,2004-07-31 00:00:00.000,1,0,0,0,1,1,1,850,
163505,INS-2004-1-347-635,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 1/8,,,,Lt. Col. Asep Sapari,1,Rantau Peureulak area,Rantau Peureulak,Aceh Province,East Aceh Regency,4.761776,IDN,97.725749,POINT (97.725749 4.761776),136636,Indonesia,850,Asia,1,1,2004-07-31 00:00:00.000,2004-07-31 00:00:00.000,0,6,0,0,6,6,6,850,
163506,INS-2004-1-347-636.1,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 1/8,,,,Lt. Col. Asep Sapari,3,Bireuen Regency,Bireuen,Aceh Province,Bireuen Regency,4.666670,IDN,97.666700,POINT (97.666700 4.666670),136636,Indonesia,850,Asia,1,1,2004-07-31 00:00:00.000,2004-07-31 00:00:00.000,0,1,0,0,1,1,1,850,
163924,INS-2004-1-347-636.2,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 1/8,,,,Lt. Col. Asep Sapari,3,South Aceh Regency,South Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-07-31 00:00:00.000,2004-07-31 00:00:00.000,0,1,0,0,1,1,1,850,
163397,INS-2004-1-347-638,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 2/8,,,,Lt. Col. Asep Sapari,3,Pidie Regency,Pidie,Aceh Province,Pidie Regency,4.666670,IDN,96.000000,POINT (96.000000 4.666670),136633,Indonesia,850,Asia,1,1,2004-08-01 00:00:00.000,2004-08-01 00:00:00.000,0,6,0,0,6,6,6,850,
163542,INS-2004-1-347-639.1,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 2/8,,,,Lt. Col. Asep Sapari,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,1,2004-08-01 00:00:00.000,2004-08-01 00:00:00.000,0,1,0,0,1,1,1,850,
163952,INS-2004-1-347-639.2,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 2/8,,,,Lt. Col. Asep Sapari,3,East Aceh Regency,East Aceh,Aceh Province,East Aceh Regency,4.616667,IDN,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,Asia,1,1,2004-08-01 00:00:00.000,2004-08-01 00:00:00.000,0,1,0,0,1,1,1,850,
163549,INS-2004-1-347-640,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 5/8,,,,Lt. Col. Asep Sapari,3,South Aceh Regency,Southern Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-08-04 00:00:00.000,2004-08-04 00:00:00.000,0,1,0,0,1,1,1,850,
163550,INS-2004-1-347-641.1,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 7/8,,,,Lt. Col. Asep Sapari,3,West Aceh Regency,West Aceh,Aceh Province,West Aceh Regency,4.450000,IDN,96.183333,POINT (96.183333 4.450000),135913,Indonesia,850,Asia,1,1,2004-08-06 00:00:00.000,2004-08-06 00:00:00.000,0,3,0,0,3,2,3,850,
163962,INS-2004-1-347-641.2,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 7/8,,,,Lt. Col. Asep Sapari,3,East Aceh Regency,East Aceh,Aceh Province,East Aceh Regency,4.616667,IDN,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,Asia,1,1,2004-08-06 00:00:00.000,2004-08-06 00:00:00.000,0,2,0,0,2,3,2,850,
163551,INS-2004-1-347-642,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 8/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-07 00:00:00.000,2004-08-07 00:00:00.000,0,3,0,0,3,3,3,850,
163552,INS-2004-1-347-643,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 9/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-08 00:00:00.000,2004-08-08 00:00:00.000,1,0,0,0,1,1,1,850,
163553,INS-2004-1-347-644,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 9/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-08 00:00:00.000,2004-08-08 00:00:00.000,0,6,0,0,6,6,6,850,
163590,INS-2004-1-347-645,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 9/8,,,,Capt. Candra Purnama,3,West Aceh Regency,Pusus Area (West Aceh),Aceh Province,West Aceh Regency,4.450000,IDN,96.183333,POINT (96.183333 4.450000),135913,Indonesia,850,Asia,1,1,2004-08-09 00:00:00.000,2004-08-09 00:00:00.000,0,7,0,0,7,7,7,850,
163617,INS-2004-1-347-647,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 16/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-14 00:00:00.000,2004-08-14 00:00:00.000,0,4,0,0,4,4,4,850,
163616,INS-2004-1-347-646,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 16/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-15 00:00:00.000,2004-08-15 00:00:00.000,0,10,0,0,10,10,10,850,
163361,INS-2004-1-347-648,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 17/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-16 00:00:00.000,2004-08-16 00:00:00.000,0,3,0,0,3,3,3,850,
163386,INS-2004-1-347-649,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 17/8,,,,Antara News Agency quaoting local sources,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-16 00:00:00.000,2004-08-16 00:00:00.000,0,2,0,0,2,2,2,850,
163387,INS-2004-1-347-650,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 21/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-19 00:00:00.000,2004-08-19 00:00:00.000,0,7,0,0,7,7,7,850,
163443,INS-2004-1-347-654,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 24/8,,,,Lt. Col. Asep Sapari,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,2,2004-08-21 00:00:00.000,2004-08-23 00:00:00.000,1,0,0,0,1,1,1,850,
163388,INS-2004-1-347-651,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 22/8,,,,Lt. Col. Asep Sapari,3,Pidie Regency,Pidie,Aceh Province,Pidie Regency,4.666670,IDN,96.000000,POINT (96.000000 4.666670),136633,Indonesia,850,Asia,1,1,2004-08-21 00:00:00.000,2004-08-21 00:00:00.000,0,4,0,0,4,4,4,850,
163441,INS-2004-1-347-652,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 22/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-21 00:00:00.000,2004-08-21 00:00:00.000,0,2,0,0,2,2,2,850,
163442,INS-2004-1-347-653,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 23/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-22 00:00:00.000,2004-08-22 00:00:00.000,0,4,0,0,4,4,4,850,
163444,INS-2004-1-347-655,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 25/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-24 00:00:00.000,2004-08-24 00:00:00.000,0,2,0,0,2,2,2,850,
163445,INS-2004-1-347-656,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 26/8,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-25 00:00:00.000,2004-08-25 00:00:00.000,0,4,0,0,4,4,4,850,
163494,INS-2004-1-347-657,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 26/8,,,,Lt. Col. Asep Sapari,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,1,2004-08-25 00:00:00.000,2004-08-25 00:00:00.000,0,2,0,0,2,2,2,850,
163524,INS-2004-1-347-658.1,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 28/8,,,,Lt. Col. Asep Sapari,3,Bireuen Regency,Bireuen district,Aceh Province,Bireuen Regency,4.666670,IDN,97.666700,POINT (97.666700 4.666670),136636,Indonesia,850,Asia,1,1,2004-08-27 00:00:00.000,2004-08-27 00:00:00.000,0,2,0,0,2,2,2,850,
163968,INS-2004-1-347-658.2,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 28/8,,,,Lt. Col. Asep Sapari,1,Glumpang Tiga area,Tiga Village in Pidie district,Aceh Province,Pidie Regency,5.183333,IDN,96.016667,POINT (96.016667 5.183333),137353,Indonesia,850,Asia,1,1,2004-08-27 00:00:00.000,2004-08-27 00:00:00.000,0,2,0,0,2,2,2,850,
163969,INS-2004-1-347-658.3,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 28/8,,,,Lt. Col. Asep Sapari,3,Pidie Regency,Mura Village in Pidie district,Aceh Province,Pidie Regency,4.666670,IDN,96.000000,POINT (96.000000 4.666670),136633,Indonesia,850,Asia,1,1,2004-08-27 00:00:00.000,2004-08-27 00:00:00.000,0,2,0,0,2,2,2,850,
163413,INS-2004-1-347-659.1,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 29/8,,,,Lt. Col. Asep Sapari,3,Bireuen Regency,Bireuen,Aceh Province,Bireuen Regency,4.666670,IDN,97.666700,POINT (97.666700 4.666670),136636,Indonesia,850,Asia,1,1,2004-08-28 00:00:00.000,2004-08-28 00:00:00.000,0,1,0,0,1,1,1,850,
163913,INS-2004-1-347-659.2,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 29/8,,,,Lt. Col. Asep Sapari,3,East Aceh Regency,East Aceh,Aceh Province,East Aceh Regency,4.616667,IDN,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,Asia,1,1,2004-08-28 00:00:00.000,2004-08-28 00:00:00.000,0,1,0,0,1,1,1,850,
163414,INS-2004-1-347-660,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 31/8,,,,"Ilsaruddin, local police commander",4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-31 00:00:00.000,2004-08-31 00:00:00.000,0,2,0,0,2,2,2,850,
163543,INS-2004-1-347-661,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 31/8,,,,"Ilsaruddin, local police commander",4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-08-31 00:00:00.000,2004-08-31 00:00:00.000,0,8,0,0,8,8,8,850,
163555,INS-2004-1-347-663,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 2/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-01 00:00:00.000,2004-09-01 00:00:00.000,0,2,0,0,2,2,2,850,
163556,INS-2004-1-347-664,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 3/9,,,,Lt. Col. Asep Sapari,3,Pidie Regency,Pidie,Aceh Province,Pidie Regency,4.666670,IDN,96.000000,POINT (96.000000 4.666670),136633,Indonesia,850,Asia,1,1,2004-09-02 00:00:00.000,2004-09-02 00:00:00.000,0,3,0,0,3,3,3,850,
163591,INS-2004-1-347-665,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 10/9,,,,"Tjut Kafrawi, rebel spokesman",1,Babah Krueng,Babah Krueng in East Aceh,Aceh Province,East Aceh Regency,4.730557,IDN,97.873559,POINT (97.873559 4.730557),136636,Indonesia,850,Asia,1,1,2004-09-09 00:00:00.000,2004-09-09 00:00:00.000,0,14,1,0,15,15,15,850,
163618,INS-2004-1-347-666,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 12/9,,,,Lt. Col. Asep Sapari,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,1,2004-09-11 00:00:00.000,2004-09-11 00:00:00.000,0,3,0,0,3,3,3,850,
163619,INS-2004-1-347-667,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 12/9,,,,Lt. Col. Asep Sapari,3,East Aceh Regency,East Aceh,Aceh Province,East Aceh Regency,4.616667,IDN,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,Asia,1,1,2004-09-11 00:00:00.000,2004-09-11 00:00:00.000,0,1,0,0,1,1,1,850,
163620,INS-2004-1-347-668,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 13/9,,,,Lt. Col. Asep Sapari,2,Darul Aman town,Darul Aman area,Aceh Province,East Aceh Regency,4.962811,IDN,97.709085,POINT (97.709085 4.962811),136636,Indonesia,850,Asia,1,1,2004-09-12 00:00:00.000,2004-09-12 00:00:00.000,0,1,0,0,1,1,1,850,
163621,INS-2004-1-347-669,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 14/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-13 00:00:00.000,2004-09-13 00:00:00.000,0,5,0,0,5,5,5,850,
163389,INS-2004-1-347-671,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 16/9,,,,Capt. Candra Purnama,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-14 00:00:00.000,2004-09-14 00:00:00.000,0,3,0,0,3,3,3,850,
163362,INS-2004-1-347-670,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 16/9,,,,Lt. Col. Asep Sapari,3,Aceh Jaya Regency,Aceh Jaya district,Aceh Province,Aceh Jaya Regency,4.816667,IDN,95.666667,POINT (95.666667 4.816667),136632,Indonesia,850,Asia,1,1,2004-09-15 00:00:00.000,2004-09-15 00:00:00.000,0,4,0,0,4,4,4,850,
163446,INS-2004-1-347-673,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 25/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-23 00:00:00.000,2004-09-23 00:00:00.000,0,3,0,0,3,3,3,850,
163390,INS-2004-1-347-672,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 25/9,,,,Capt. Candra Purnama,3,South Aceh Regency,South Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-09-24 00:00:00.000,2004-09-24 00:00:00.000,0,3,0,0,3,3,3,850,
163447,INS-2004-1-347-674,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 26/9,,,,Lt. Col. Asep Sapari,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,1,2004-09-25 00:00:00.000,2004-09-25 00:00:00.000,0,6,0,0,6,6,6,850,
163448,INS-2004-1-347-675,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 26/9,,,,Lt. Col. Asep Sapari,3,Aceh Jaya Regency,Aceh Jaya district,Aceh Province,Aceh Jaya Regency,4.816667,IDN,95.666667,POINT (95.666667 4.816667),136632,Indonesia,850,Asia,1,1,2004-09-25 00:00:00.000,2004-09-25 00:00:00.000,0,5,0,0,5,5,5,850,
163449,INS-2004-1-347-676,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 27/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-26 00:00:00.000,2004-09-26 00:00:00.000,0,10,0,1,11,11,11,850,
163495,INS-2004-1-347-677,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 28/9,,,,Lt. Col. Jamhur Ismail,3,South Aceh Regency,South Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-09-27 00:00:00.000,2004-09-27 00:00:00.000,0,3,0,0,3,3,3,850,
163525,INS-2004-1-347-678,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 28/9,,,,Lt. Col. Jamhur Ismail,3,North Aceh Regency,North Aceh,Aceh Province,North Aceh Regency,5.050000,IDN,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,Asia,1,1,2004-09-27 00:00:00.000,2004-09-27 00:00:00.000,0,3,0,0,3,3,3,850,
163526,INS-2004-1-347-679,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 29/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Various Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-28 00:00:00.000,2004-09-28 00:00:00.000,0,9,1,0,10,10,10,850,
163527,INS-2004-1-347-680,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 20/9,,,,Lt. Col. Asep Sapari,4,Aceh Province,Three districts in Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,1,2004-09-29 00:00:00.000,2004-09-29 00:00:00.000,0,6,0,0,6,6,6,850,
163528,INS-2004-1-347-681,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 7/10,,,,Lt. Col. Asep Sapari,4,Aceh Province,Aceh,Aceh Province,,5.550000,IDN,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,Asia,1,2,2004-10-05 00:00:00.000,2004-10-06 00:00:00.000,1,4,0,0,5,5,5,850,
163398,INS-2004-1-347-682,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 8/10,,,,Lt. Col. Asep Sapari,3,South Aceh Regency,South Aceh,Aceh Province,South Aceh Regency,3.133333,IDN,97.450000,POINT (97.450000 3.133333),134475,Indonesia,850,Asia,1,1,2004-10-07 00:00:00.000,2004-10-07 00:00:00.000,0,2,0,0,2,2,2,850,
163560,INS-2004-1-347-684,2004,2004,2004,1,Clear,1,366,366,Indonesia: Aceh,794,794,Government of Indonesia - GAM,155,155,Government of Indonesia,327,327,GAM,-1,AFP 14/10,,,,Military spokesman Ary Mulia Asnawi,3,East Aceh Regency,East Aceh,Aceh Province,East Aceh Regency,4.616667,IDN,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,Asia,1,1,2004-10-14 00:00:00.000,2004-10-14 00:00:00.000,1,8,0,0,9,9,9,850,
