Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases
3/30/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,1,0
3/30/2020,ID-SB,Sumatera Barat,3,0,0,3,8,0,1,7
3/30/2020,ID-SS,Sumatera Selatan,0,0,0,0,2,2,1,-1
3/30/2020,ID-SU,Sumatera Utara,6,0,0,6,7,2,0,5
3/31/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
3/31/2020,ID-BA,Bali,0,0,1,-1,12,2,4,6
3/31/2020,ID-BT,Banten,14,2,1,11,79,27,147,-95
3/31/2020,ID-BE,Bengkulu,1,1,0,0,1,1,1,-1
3/31/2020,ID-JK,DKI Jakarta,44,10,0,34,408,106,78,224
3/31/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,0,5,11,2,3,6
3/31/2020,IDN,Indonesia,114,14,6,94,1528,136,81,1311
3/31/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
3/31/2020,ID-JB,Jawa Barat,7,0,3,4,159,30,33,96
3/31/2020,ID-JT,Jawa Tengah,15,2,0,13,118,22,21,75
3/31/2020,ID-JI,Jawa Timur,1,0,0,1,117,43,246,-172
3/31/2020,ID-KB,Kalimantan Barat,0,0,0,0,8,2,5,1
3/31/2020,ID-KS,Kalimantan Selatan,2,0,0,2,7,0,0,7
3/31/2020,ID-KT,Kalimantan Tengah,4,0,2,2,7,1,41,-35
3/31/2020,ID-KI,Kalimantan Timur,3,1,0,2,16,1,2,13
3/31/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2
3/31/2020,ID-BB,Kepulauan Bangka Belitung,1,1,0,0,2,1,0,1
3/31/2020,ID-KR,Kepulauan Riau,1,0,0,1,5,3,2,0
3/31/2020,ID-LA,Lampung,0,1,0,-1,7,3,0,4
3/31/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1
3/31/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
3/31/2020,ID-NB,Nusa Tenggara Barat,2,0,0,2,2,0,0,2
3/31/2020,ID-PA,Papua,1,0,1,0,9,1,2,6
3/31/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
3/31/2020,ID-RI,Riau,0,0,0,0,4,0,3,1
3/31/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1
3/31/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,51,4,1,46
3/31/2020,ID-ST,Sulawesi Tengah,0,0,0,0,2,0,0,2
3/31/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3
3/31/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,1,0
3/31/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
3/31/2020,ID-SS,Sumatera Selatan,3,0,0,3,5,2,1,2
3/31/2020,ID-SU,Sumatera Utara,6,2,0,4,13,4,0,9
4/1/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/1/2020,ID-BA,Bali,6,0,1,5,18,2,5,11
4/1/2020,ID-BT,Banten,12,1,6,5,91,28,153,-90
4/1/2020,ID-BE,Bengkulu,0,0,0,0,1,1,1,-1
4/1/2020,ID-JK,DKI Jakarta,59,1,0,58,467,107,78,282
4/1/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,17,2,4,11
4/1/2020,IDN,Indonesia,149,21,22,106,1677,157,103,1417
4/1/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/1/2020,ID-JB,Jawa Barat,20,1,2,17,179,31,35,113
4/1/2020,ID-JT,Jawa Tengah,19,8,16,-5,137,30,37,70
4/1/2020,ID-JI,Jawa Timur,9,4,77,-72,126,47,323,-244
4/1/2020,ID-KB,Kalimantan Barat,1,0,0,1,9,2,5,2
4/1/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7
4/1/2020,ID-KT,Kalimantan Tengah,0,0,0,0,7,1,41,-35
4/1/2020,ID-KI,Kalimantan Timur,1,0,0,1,17,1,2,14
4/1/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2
4/1/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/1/2020,ID-KR,Kepulauan Riau,0,0,0,0,5,3,2,0
4/1/2020,ID-LA,Lampung,0,0,0,0,7,3,0,4
4/1/2020,ID-MA,Maluku,0,0,1,-1,1,0,1,0
4/1/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/1/2020,ID-NB,Nusa Tenggara Barat,2,0,0,2,4,0,0,4
4/1/2020,ID-PA,Papua,0,0,1,-1,9,1,3,5
4/1/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/1/2020,ID-RI,Riau,0,1,0,-1,4,1,3,0
4/1/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1
4/1/2020,ID-SN,Sulawesi Selatan,14,0,0,14,65,4,1,60
4/1/2020,ID-ST,Sulawesi Tengah,0,0,0,0,2,0,0,2
4/1/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3
4/1/2020,ID-SA,Sulawesi Utara,2,0,0,2,3,0,1,2
4/1/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
4/1/2020,ID-SS,Sumatera Selatan,0,0,0,0,5,2,1,2
4/1/2020,ID-SU,Sumatera Utara,2,0,0,2,15,4,0,11
4/2/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/2/2020,ID-BA,Bali,0,0,0,0,18,2,5,11
4/2/2020,ID-BT,Banten,6,2,1,3,97,30,154,-87
4/2/2020,ID-BE,Bengkulu,0,0,0,0,1,1,1,-1
4/2/2020,ID-JK,DKI Jakarta,70,5,2,63,537,112,80,345
4/2/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,17,3,4,10
4/2/2020,IDN,Indonesia,113,13,9,91,1790,170,112,1508
4/2/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/2/2020,ID-JB,Jawa Barat,15,5,1,9,194,36,36,122
4/2/2020,ID-JT,Jawa Tengah,5,2,2,1,142,32,39,71
4/2/2020,ID-JI,Jawa Timur,0,12,91,-103,126,59,414,-347
4/2/2020,ID-KB,Kalimantan Barat,0,1,0,-1,9,3,5,1
4/2/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7
4/2/2020,ID-KT,Kalimantan Tengah,0,0,0,0,7,1,41,-35
4/2/2020,ID-KI,Kalimantan Timur,0,0,0,0,17,1,2,14
4/2/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2
4/2/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/2/2020,ID-KR,Kepulauan Riau,2,1,2,-1,7,4,4,-1
4/2/2020,ID-LA,Lampung,0,0,0,0,7,3,0,4
4/2/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/2/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/2/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4
4/2/2020,ID-PA,Papua,0,0,1,-1,9,1,4,4
4/2/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/2/2020,ID-RI,Riau,4,0,0,4,8,1,3,4
4/2/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1
4/2/2020,ID-SN,Sulawesi Selatan,0,2,4,-6,65,6,5,54
4/2/2020,ID-ST,Sulawesi Tengah,0,1,0,-1,2,1,0,1
4/2/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3
4/2/2020,ID-SA,Sulawesi Utara,0,0,0,0,3,0,1,2
4/2/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
4/2/2020,ID-SS,Sumatera Selatan,6,0,0,6,11,2,1,8
4/2/2020,ID-SU,Sumatera Utara,0,0,0,0,15,4,0,11
4/3/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/3/2020,ID-BA,Bali,3,0,0,3,21,2,5,14
4/3/2020,ID-BT,Banten,4,0,4,0,101,30,158,-87
4/3/2020,ID-BE,Bengkulu,1,0,0,1,2,1,1,0
4/3/2020,ID-JK,DKI Jakarta,71,6,2,63,608,118,82,408
4/3/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,17,3,4,10
4/3/2020,IDN,Indonesia,196,11,22,163,1986,181,134,1671
4/3/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/3/2020,ID-JB,Jawa Barat,2,1,2,-1,196,37,38,121
4/3/2020,ID-JT,Jawa Tengah,19,1,5,13,161,33,44,84
4/3/2020,ID-JI,Jawa Timur,47,1,7,39,173,60,421,-308
4/3/2020,ID-KB,Kalimantan Barat,0,0,0,0,9,3,5,1
4/3/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7
4/3/2020,ID-KT,Kalimantan Tengah,2,0,0,2,9,1,41,-33
4/3/2020,ID-KI,Kalimantan Timur,1,0,0,1,18,1,2,15
4/3/2020,ID-KU,Kalimantan Utara,6,0,0,6,8,0,0,8
4/3/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/3/2020,ID-KR,Kepulauan Riau,2,0,0,2,9,4,4,1
4/3/2020,ID-LA,Lampung,3,1,0,2,10,4,0,6
4/3/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/3/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/3/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4
4/3/2020,ID-PA,Papua,6,1,0,5,15,2,4,9
4/3/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/3/2020,ID-RI,Riau,3,0,0,3,11,1,3,7
4/3/2020,ID-SR,Sulawesi Barat,1,0,0,1,2,0,0,2
4/3/2020,ID-SN,Sulawesi Selatan,15,0,0,15,80,6,5,69
4/3/2020,ID-ST,Sulawesi Tengah,2,1,0,1,4,2,0,2
4/3/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,5,0,0,5
4/3/2020,ID-SA,Sulawesi Utara,0,0,0,0,3,0,1,2
4/3/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
4/3/2020,ID-SS,Sumatera Selatan,1,0,0,1,12,2,1,9
4/3/2020,ID-SU,Sumatera Utara,0,0,0,0,15,4,0,11
4/4/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/4/2020,ID-BA,Bali,5,0,0,5,26,2,5,19
4/4/2020,ID-BT,Banten,3,2,2,-1,104,32,160,-88
4/4/2020,ID-BE,Bengkulu,0,0,0,0,2,1,1,0
4/4/2020,ID-JK,DKI Jakarta,57,8,5,44,665,126,87,452
4/4/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,0,5,22,3,4,15
4/4/2020,IDN,Indonesia,106,10,16,80,2092,191,150,1751
4/4/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/4/2020,ID-JB,Jawa Barat,20,4,2,14,216,41,40,135
4/4/2020,ID-JT,Jawa Tengah,15,1,3,11,176,34,47,95
4/4/2020,ID-JI,Jawa Timur,5,2,3,0,178,62,424,-308
4/4/2020,ID-KB,Kalimantan Barat,0,0,0,0,9,3,5,1
4/4/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7
4/4/2020,ID-KT,Kalimantan Tengah,1,0,2,-1,10,1,43,-34
4/4/2020,ID-KI,Kalimantan Timur,2,0,1,1,20,1,3,16
4/4/2020,ID-KU,Kalimantan Utara,0,0,0,0,8,0,0,8
4/4/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/4/2020,ID-KR,Kepulauan Riau,0,0,0,0,9,4,4,1
4/4/2020,ID-LA,Lampung,0,0,0,0,10,4,0,6
4/4/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/4/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/4/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4
4/4/2020,ID-PA,Papua,2,0,1,1,17,2,5,10
4/4/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/4/2020,ID-RI,Riau,0,0,1,-1,11,1,4,6
4/4/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/4/2020,ID-SN,Sulawesi Selatan,0,2,5,-7,80,8,10,62
4/4/2020,ID-ST,Sulawesi Tengah,0,0,0,0,4,2,0,2
4/4/2020,ID-SG,Sulawesi Tenggara,0,0,1,-1,5,0,1,4
4/4/2020,ID-SA,Sulawesi Utara,0,1,0,-1,3,1,1,1
4/4/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
4/4/2020,ID-SS,Sumatera Selatan,0,0,1,-1,12,2,2,8
4/4/2020,ID-SU,Sumatera Utara,3,1,0,2,18,5,0,13
4/5/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/5/2020,ID-BA,Bali,5,0,4,1,31,2,9,20
4/5/2020,ID-BT,Banten,4,2,4,-2,108,34,164,-90
4/5/2020,ID-BE,Bengkulu,0,0,0,0,2,1,1,0
4/5/2020,ID-JK,DKI Jakarta,87,11,2,74,752,137,89,526
4/5/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,23,3,4,16
4/5/2020,IDN,Indonesia,181,7,14,160,2273,198,164,1911
4/5/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/5/2020,ID-JB,Jawa Barat,6,2,1,3,222,43,41,138
4/5/2020,ID-JT,Jawa Tengah,3,0,0,3,179,34,47,98
4/5/2020,ID-JI,Jawa Timur,35,2,8,25,213,64,432,-283
4/5/2020,ID-KB,Kalimantan Barat,0,0,0,0,9,3,5,1
4/5/2020,ID-KS,Kalimantan Selatan,8,1,0,7,15,1,0,14
4/5/2020,ID-KT,Kalimantan Tengah,0,0,0,0,10,1,43,-34
4/5/2020,ID-KI,Kalimantan Timur,1,0,0,1,21,1,3,17
4/5/2020,ID-KU,Kalimantan Utara,0,0,0,0,8,0,0,8
4/5/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/5/2020,ID-KR,Kepulauan Riau,1,0,0,1,10,4,4,2
4/5/2020,ID-LA,Lampung,0,0,0,0,10,4,0,6
4/5/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/5/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/5/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4
4/5/2020,ID-PA,Papua,8,0,0,8,25,2,5,18
4/5/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/5/2020,ID-RI,Riau,1,1,0,0,12,2,4,6
4/5/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/5/2020,ID-SN,Sulawesi Selatan,2,2,11,-11,82,10,21,51
4/5/2020,ID-ST,Sulawesi Tengah,1,0,0,1,5,2,0,3
4/5/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,5,0,1,4
4/5/2020,ID-SA,Sulawesi Utara,0,0,0,0,3,1,1,1
4/5/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,1,7
4/5/2020,ID-SS,Sumatera Selatan,4,0,0,4,16,2,2,12
4/5/2020,ID-SU,Sumatera Utara,0,0,0,0,18,5,0,13
4/6/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/6/2020,ID-BA,Bali,7,0,0,7,38,2,9,27
4/6/2020,ID-BT,Banten,11,2,8,1,119,36,172,-89
4/6/2020,ID-BE,Bengkulu,0,0,0,0,2,1,1,0
4/6/2020,ID-JK,DKI Jakarta,103,7,7,89,855,144,96,615
4/6/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,1,2,26,3,5,18
4/6/2020,IDN,Indonesia,218,11,28,179,2491,209,192,2090
4/6/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/6/2020,ID-JB,Jawa Barat,10,3,4,3,232,46,45,141
4/6/2020,ID-JT,Jawa Tengah,19,5,1,13,198,39,48,111
4/6/2020,ID-JI,Jawa Timur,9,5,11,-7,222,69,443,-290
4/6/2020,ID-KB,Kalimantan Barat,0,0,0,0,9,3,5,1
4/6/2020,ID-KS,Kalimantan Selatan,2,0,0,2,17,1,0,16
4/6/2020,ID-KT,Kalimantan Tengah,9,0,0,9,19,1,43,-25
4/6/2020,ID-KI,Kalimantan Timur,6,0,0,6,27,1,3,23
4/6/2020,ID-KU,Kalimantan Utara,7,0,0,7,15,0,0,15
4/6/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/6/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2
4/6/2020,ID-LA,Lampung,1,0,0,1,11,4,0,7
4/6/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/6/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/6/2020,ID-NB,Nusa Tenggara Barat,3,0,0,3,7,0,0,7
4/6/2020,ID-PA,Papua,0,1,0,-1,25,3,5,17
4/6/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/6/2020,ID-RI,Riau,1,0,0,1,13,2,4,7
4/6/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/6/2020,ID-SN,Sulawesi Selatan,29,0,0,29,111,10,21,80
4/6/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,0,3
4/6/2020,ID-SG,Sulawesi Tenggara,1,0,0,1,6,0,1,5
4/6/2020,ID-SA,Sulawesi Utara,2,0,0,2,5,1,1,3
4/6/2020,ID-SB,Sumatera Barat,10,0,0,10,18,0,1,17
4/6/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12
4/6/2020,ID-SU,Sumatera Utara,1,0,0,1,19,5,0,14
4/7/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/7/2020,ID-BA,Bali,0,0,0,0,38,2,9,27
4/7/2020,ID-BT,Banten,6,0,4,2,125,36,176,-87
4/7/2020,ID-BE,Bengkulu,0,0,0,0,2,1,1,0
4/7/2020,ID-JK,DKI Jakarta,113,14,3,96,968,158,99,711
4/7/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,27,3,5,19
4/7/2020,IDN,Indonesia,247,12,12,223,2738,221,204,2313
4/7/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/7/2020,ID-JB,Jawa Barat,76,3,2,71,308,49,47,212
4/7/2020,ID-JT,Jawa Tengah,8,0,0,8,206,39,48,119
4/7/2020,ID-JI,Jawa Timur,5,5,2,-2,227,74,445,-292
4/7/2020,ID-KB,Kalimantan Barat,1,0,1,0,10,3,6,1
4/7/2020,ID-KS,Kalimantan Selatan,0,2,0,-2,17,3,0,14
4/7/2020,ID-KT,Kalimantan Tengah,1,0,2,-1,20,1,45,-26
4/7/2020,ID-KI,Kalimantan Timur,0,0,0,0,27,1,3,23
4/7/2020,ID-KU,Kalimantan Utara,0,0,0,0,15,0,0,15
4/7/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1
4/7/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2
4/7/2020,ID-LA,Lampung,0,0,0,0,11,4,0,7
4/7/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0
4/7/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1
4/7/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,7,0,0,7
4/7/2020,ID-PA,Papua,0,1,0,-1,25,4,5,16
4/7/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/7/2020,ID-RI,Riau,0,0,0,0,13,2,4,7
4/7/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/7/2020,ID-SN,Sulawesi Selatan,10,0,2,8,121,10,23,88
4/7/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,5,2,2,1
4/7/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,6,0,1,5
4/7/2020,ID-SA,Sulawesi Utara,3,1,0,2,8,2,1,5
4/7/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17
4/7/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12
4/7/2020,ID-SU,Sumatera Utara,0,0,0,0,19,5,0,14
4/8/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5
4/8/2020,ID-BA,Bali,6,0,0,6,44,2,9,33
4/8/2020,ID-BT,Banten,19,0,6,13,144,36,182,-74
4/8/2020,ID-BE,Bengkulu,0,0,0,0,2,1,1,0
4/8/2020,ID-JK,DKI Jakarta,90,8,5,77,1058,166,104,788
4/8/2020,ID-YO,Daerah Istimewa Yogyakarta,4,3,3,-2,31,6,8,17
4/8/2020,IDN,Indonesia,218,19,18,181,2956,240,222,2494
4/8/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/8/2020,ID-JB,Jawa Barat,22,5,4,13,330,54,51,225
4/8/2020,ID-JT,Jawa Tengah,15,3,2,10,221,42,50,129
4/8/2020,ID-JI,Jawa Timur,15,23,15,-23,242,97,460,-315
4/8/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,6,1
4/8/2020,ID-KS,Kalimantan Selatan,4,0,1,3,21,3,1,17
4/8/2020,ID-KT,Kalimantan Tengah,0,1,0,-1,20,2,45,-27
4/8/2020,ID-KI,Kalimantan Timur,1,0,0,1,28,1,3,24
4/8/2020,ID-KU,Kalimantan Utara,1,0,0,1,16,0,0,16
4/8/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,3,1,0,2
4/8/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2
4/8/2020,ID-LA,Lampung,3,2,0,1,14,6,0,8
4/8/2020,ID-MA,Maluku,2,0,0,2,3,0,1,2
4/8/2020,ID-MU,Maluku Utara,1,0,0,1,2,0,2,0
4/8/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,7,0,0,7
4/8/2020,ID-PA,Papua,11,0,0,11,36,4,5,27
4/8/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/8/2020,ID-RI,Riau,0,0,0,0,13,2,4,7
4/8/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/8/2020,ID-SN,Sulawesi Selatan,5,1,2,2,126,11,25,90
4/8/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,2,1
4/8/2020,ID-SG,Sulawesi Tenggara,4,0,0,4,10,0,1,9
4/8/2020,ID-SA,Sulawesi Utara,0,0,0,0,8,2,1,5
4/8/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17
4/8/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12
4/8/2020,ID-SU,Sumatera Utara,29,0,0,29,48,5,0,43
4/9/2020,ID-AC,Aceh,0,0,1,-1,5,0,1,4
4/9/2020,ID-BA,Bali,14,0,0,14,58,2,9,47
4/9/2020,ID-BT,Banten,4,3,10,-9,148,39,192,-83
4/9/2020,ID-BE,Bengkulu,2,0,0,2,4,1,1,2
4/9/2020,ID-JK,DKI Jakarta,228,34,5,189,1286,200,109,977
4/9/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,34,6,11,17
4/9/2020,IDN,Indonesia,337,40,30,267,3293,280,252,2761
4/9/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/9/2020,ID-JB,Jawa Barat,12,6,4,2,342,60,55,227
4/9/2020,ID-JT,Jawa Tengah,11,1,5,5,232,43,55,134
4/9/2020,ID-JI,Jawa Timur,36,12,43,-19,278,109,503,-334
4/9/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,6,1
4/9/2020,ID-KS,Kalimantan Selatan,0,1,2,-3,21,4,3,14
4/9/2020,ID-KT,Kalimantan Tengah,0,0,0,0,20,2,45,-27
4/9/2020,ID-KI,Kalimantan Timur,1,0,5,-4,29,1,8,20
4/9/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,0,0,16
4/9/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,4,1,0,3
4/9/2020,ID-KR,Kepulauan Riau,11,0,0,11,21,4,4,13
4/9/2020,ID-LA,Lampung,1,0,2,-1,15,6,2,7
4/9/2020,ID-MA,Maluku,0,0,0,0,3,0,1,2
4/9/2020,ID-MU,Maluku Utara,0,0,1,-1,2,0,3,-1
4/9/2020,ID-NB,Nusa Tenggara Barat,6,0,2,4,13,0,2,11
4/9/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,1,0,1,0
4/9/2020,ID-PA,Papua,0,0,0,0,36,4,5,27
4/9/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/9/2020,ID-RI,Riau,1,1,0,0,14,3,4,7
4/9/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2
4/9/2020,ID-SN,Sulawesi Selatan,6,0,0,6,132,11,25,96
4/9/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,2,1
4/9/2020,ID-SG,Sulawesi Tenggara,5,0,0,5,15,0,1,14
4/9/2020,ID-SA,Sulawesi Utara,0,0,0,0,8,2,1,5
4/9/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,1,17
4/9/2020,ID-SS,Sumatera Selatan,1,0,0,1,17,2,2,13
4/9/2020,ID-SU,Sumatera Utara,0,0,0,0,48,5,0,43
4/10/2020,ID-AC,Aceh,0,0,0,0,5,0,1,4
4/10/2020,ID-BA,Bali,12,0,1,11,70,2,10,58
4/10/2020,ID-BT,Banten,21,1,4,16,169,40,196,-67
4/10/2020,ID-BE,Bengkulu,0,0,0,0,4,1,1,2
4/10/2020,ID-JK,DKI Jakarta,53,11,4,38,1339,211,113,1015
4/10/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,37,6,14,17
4/10/2020,ID-GO,Gorontalo,1,0,0,1,2,0,4,-2
4/10/2020,IDN,Indonesia,219,26,30,163,3512,306,282,2924
4/10/2020,ID-JA,Jambi,0,0,0,0,2,0,0,2
4/10/2020,ID-JB,Jawa Barat,10,0,1,9,352,60,56,236
4/10/2020,ID-JT,Jawa Tengah,2,0,0,2,234,43,55,136
4/10/2020,ID-JI,Jawa Timur,30,4,34,-8,308,113,537,-342
4/10/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,6,1
4/10/2020,ID-KS,Kalimantan Selatan,7,0,0,7,28,4,3,21
4/10/2020,ID-KT,Kalimantan Tengah,4,0,1,3,24,2,46,-24
4/10/2020,ID-KI,Kalimantan Timur,4,0,0,4,33,1,8,24
4/10/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,0,0,16
4/10/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3
4/10/2020,ID-KR,Kepulauan Riau,0,0,0,0,21,4,4,13
4/10/2020,ID-LA,Lampung,5,0,0,5,20,6,2,12
4/10/2020,ID-MA,Maluku,0,0,0,0,3,0,1,2
4/10/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,3,-1
4/10/2020,ID-NB,Nusa Tenggara Barat,9,0,0,9,22,0,2,20
4/10/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,1,0
4/10/2020,ID-PA,Papua,0,1,1,-2,36,5,6,25
4/10/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1
4/10/2020,ID-RI,Riau,1,0,1,0,15,3,5,7
4/10/2020,ID-SR,Sulawesi Barat,1,0,0,1,3,0,0,3
4/10/2020,ID-SN,Sulawesi Selatan,33,1,0,32,165,12,25,128
4/10/2020,ID-ST,Sulawesi Tengah,9,0,0,9,14,2,2,10
4/10/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,15,0,1,14
